date,xRm-Rf,xSMB,xHML,xRMW,xCMA,xUMD
1965-02-28,0.0045950257079568,0.0345208712037815,0.0012581253778365,0.0033328908207737,-0.0047299523118876,0.0001981126406496
1965-03-31,-0.013264762451517798,0.0172827165784943,0.0075331552955297,2.5712181565974712e-05,0.0036359952614401,0.0046308413188389
1965-04-30,0.031074342439090803,0.0077679845468163,0.0061443081692208,0.0046718648981604,-0.02160535653607,0.0219541003485779
1965-05-31,-0.0074418431879908,0.0015414011692637,-0.0017724607367174,-0.0053963739303398,0.0096749505000585,0.0065919339468796
1965-06-30,-0.054550845893450495,-0.039140421996408534,-0.0084623243581678,0.0031671530830375,-0.0026618523491027,-0.031979299713104
1965-07-31,0.0147583940095005,0.010411627221838799,0.0179132319091913,-0.0168210687311148,0.0031189296736803,0.0438411237923745
1965-08-31,0.0270131188140537,0.03491860675377784,-0.0267245857077431,0.0133599212289495,-0.0115627486543577,0.0261825393953515
1965-09-30,0.028827471680640003,0.004506657533347734,0.0090886834059767,-0.0154305193450212,-0.0005745885026457,0.0305319728539655
1965-10-31,0.0259981529562242,0.0309716391436986,0.0190752239865089,0.009765468622295,-0.0095131688541443,0.0351194947267411
1965-11-30,3.646556550050044e-05,0.05213534639809103,-0.0053520910282027,-0.0084053476761203,-0.0034070906768112,0.0539617790918531
1965-12-31,0.010034191002272801,0.0244349523806246,0.0208148478717121,-0.0136566727479788,-0.008508799251291,0.0079863361443648
1966-01-31,0.0073856243858113,0.037861594554695066,0.0322691263886558,-0.0224284173175483,-0.0029867600459229,0.0544104258390011
1966-02-28,-0.012772321837965,0.04098977808283386,0.0028819739086034,-0.0021578541433902,-0.0203039657783168,0.0426267390594779
1966-03-31,-0.0252271936411632,0.0036599149039127,-0.0161872782830469,0.0127339198042631,-4.05616115331936e-05,0.0129732156465319
1966-04-30,0.020868533713896,0.0308398654663766,0.0066439514328852,0.003489603799016,-0.0074119632802174,0.0557210571815368
1966-05-31,-0.0561996846447457,-0.0434028278592477,-0.0246567268513737,0.0190344450778176,-0.0146030724967088,-0.0492882723522902
1966-06-30,-0.0149736908900551,0.0180064245249936,0.0171054445318813,-0.0041248471194894,0.0032237649463789,0.0304217881056313
1966-07-31,-0.0166053179096443,0.0005486758944499,0.0116140841995644,-0.0042356009689527,0.016015820332763,-0.014525051337079
1966-08-31,-0.0794586424238243,-0.0306708142913119,0.0100648650964268,-0.0053129528266147,0.0089625854493362,-0.0292873671133256
1966-09-30,-0.010778643901325699,-0.014846144336999066,0.0106659260861937,-0.0195490779674853,0.026009800887539,-0.0196783260823325
1966-10-31,0.039042729141573695,-0.05467010443758854,0.0380650740959537,-0.0331602967377911,0.0344832695193005,-0.0540717830554558
1966-11-30,0.014689760692587001,0.029730963186957404,-0.0590162214703975,0.0367488474926116,-0.0631476995254789,0.0624662160635904
1966-12-31,0.000981430636354,0.017946173854592566,-0.0080127934961349,0.007144101278912,-0.0035600540283088,0.0155501935515622
1967-01-31,0.08143363934629501,0.08915950503472037,0.0025624916166986,0.0105121797966681,-0.0266876434389009,-0.0568869433394863
1967-02-28,0.0075320493010224,0.023848856874462032,-0.0244885688239385,0.0186538446990173,-0.0077029260472986,0.0287104843329351
1967-03-31,0.0395399070054024,0.02177567979153443,0.0002836947533095,0.0126800253073821,-0.0186951893963405,0.0165295000853083
1967-04-30,0.0392511375241349,0.0029122062753511335,-0.0138828767043764,0.017639973340659,-0.039926168473868,0.0062470659847334
1967-05-31,-0.0434355887223686,0.027791069046918433,0.0117895267712715,-0.0184573234048873,0.0214321116587852,-0.0008194655485532
1967-06-30,0.0244004108065588,0.06321197919958846,0.0023547989316076,-0.0080950249570651,-0.0248361198742991,0.0652174573672023
1967-07-31,0.0456415012438135,0.030652312785564934,0.0271589286485742,-0.0068123262126178,0.0216740529476665,-0.0057489547296042
1967-08-31,-0.0089085831935976,0.006775302823483133,0.0204487343916736,0.0010625985559472,0.0156351568933135,-0.0125455516877371
1967-09-30,0.031669844588407096,0.018609262382967298,-0.0202061261277268,0.0025564036909049,-0.0107306257723964,0.0240292172325776
1967-10-31,-0.030686658057092,0.0001396110574745001,-0.0218511694391569,0.0006965853446284,-0.0284135570668849,0.0194493709549438
1967-11-30,0.0036529896304690005,-0.0015829692900781666,-0.0199242834266946,0.0126314029517492,-0.0255101229032373,0.0086560912463443
1967-12-31,0.0303049460725659,0.04832770041440313,-0.0017104913863906,-0.0116996176968998,-0.0010642573278641,0.0371905939147779
1968-01-31,-0.039588275474071496,0.0447927066068822,0.0469926435044353,-0.0438464303175644,0.063930954457403,-0.0438392015122869
1968-02-29,-0.036112730471271004,-0.028742081274990134,0.0104861778240818,0.002140207073858,0.0254477036063325,-0.0325059368061749
1968-03-31,0.0028089689508116003,-0.013239347205600568,-0.0138290814882781,0.0092931951956761,-0.0175408672337759,0.0276251582238396
1968-04-30,0.0889096061752607,0.06356721098873097,-0.0164957264231495,0.0224997253066046,-0.0377188161174063,0.0550322832999103
1968-05-31,0.022240708391830198,0.07187198165108487,-0.0094820686970299,0.0012748134603958,-0.0239225530075023,0.0398994768357475
1968-06-30,0.007434851596756701,-0.005172882140470167,0.0062724025732483,-0.0104695701771881,0.0245901131887361,-0.0219456846838985
1968-07-31,-0.0270461678297696,-0.017454878534394768,0.0616883980237374,-0.0349161367504388,0.0338106061127693,-0.0105953345944923
1968-08-31,0.0134601843011319,0.0221394871519577,0.0100312528454119,-0.0103006432485856,0.0025469843931096,0.0239925391497067
1968-09-30,0.038639467060775104,0.0264983312095347,0.0060073819318219,-0.0248749888956381,0.0087675907322181,0.0025255087106104
1968-10-31,0.0043429719063522,-0.002702170309691067,0.0342420277781317,-0.0152200603705347,0.0237878839801902,-0.0119738411344298
1968-11-30,0.054945636575287796,0.024714854706425968,-0.0154998357162456,0.0034620286362122,-0.0212862389843926,0.0219984253905037
1968-12-31,-0.039239479308783895,0.03399050251792793,0.0042257475759671,-0.0166987583955248,0.0165649919896609,0.0033479878812224
1969-01-31,-0.0131831143570145,-0.0035179214923779004,0.0134557538271746,-0.0146093935546738,0.0153238097495352,-0.0023125631269015
1969-02-28,-0.0567109430365801,-0.039655163527031,0.0114391968955893,0.0164194762231336,0.0096912827978462,-0.0279741663290684
1969-03-31,0.0266479184167682,-0.006479530553747267,0.0010039082408094,-0.0149681508910534,-0.0033304652655214,0.0382450346906875
1969-04-30,0.014647460212211302,-0.007650713299469667,-0.0021541985472159,-0.0013596065109211,-0.0002062024737206,0.0088344799992703
1969-05-31,-0.0003761786834257999,-0.0030256587125574667,0.0116232447846962,-0.0118236568610158,0.0108309917700787,0.0163496276078875
1969-06-30,-0.06998912702944249,-0.052833948120402034,-0.0092991158372564,0.0386265788112018,-0.0140750832396075,-0.0259637772857599
1969-07-31,-0.069544383255009,-0.033592683806767734,0.0150315118335343,0.0074841617494519,0.0196104134043309,0.0097273607179304
1969-08-31,0.0465631465817157,0.0092727895271106,-0.034490885801326,0.0145173102086828,-0.0438768137098066,0.0201492958461219
1969-09-30,-0.0298429390159109,0.013658920289805,-0.0315705886859633,0.0307743699013898,-0.0067614717449914,0.025148028233683
1969-10-31,0.0506059834141398,0.03594318897869303,-0.0286144370410664,-0.0034095908398269,-0.0160773373899289,-0.0390788636631581
1969-11-30,-0.038646732023268,-0.026118920639145504,-0.0068115854717613,0.0115324783718939,0.0022466990095432,0.0323285752232894
1969-12-31,-0.0256967514954215,-0.0365956541493602,-0.0215328024629104,0.013956790013638,-0.0116056932863925,0.0491399183382834
1970-01-31,-0.0808612980963779,0.0317717778224054,0.024255986612621,-0.0197623111127337,0.0417212106119218,-0.0042547460164212
1970-02-28,0.0527502207143372,-0.023841220433605398,0.0325932985294309,-0.0259862646091096,0.0305740767277479,-0.0009417232024344
1970-03-31,-0.0091575161580054,-0.02163764747475023,0.0475150908990919,-0.0112213251519105,0.0458332026926493,-0.0121463749203842
1970-04-30,-0.108465646991125,-0.06186401423788467,0.0651491648701426,-0.0112783230984608,0.0610488508399632,-0.0223691982556594
1970-05-31,-0.0681313284034269,-0.047076472829906964,0.0446990328467081,-0.0124412334843406,0.0394430475377137,-0.0366031279090642
1970-06-30,-0.0579175297910944,-0.019729472438307832,0.0159337380820877,-0.0033405526521295,0.0297351354982891,0.0457249340429104
1970-07-31,0.06923031698776161,-0.0064680197787692325,0.013266128948958,0.0009652993965576,0.015711165951057,-0.034387118118832
1970-08-31,0.044973498214537,0.01833320898860957,0.0085329177540712,-0.0026076833324232,0.003413572862456,-0.0625458831660737
1970-09-30,0.041506653570873096,0.08689196429120637,-0.0631755881723331,0.0061314915086431,-0.0566560373948751,-0.0847626684852751
1970-10-31,-0.022911977204807,-0.04538649980735754,-0.0042106654587875,0.0149342748047227,0.0210608397942831,0.0887938214999809
1970-11-30,0.0472472504185674,-0.03955182949072144,0.014355547722374,0.0101662927235317,0.0148240330147507,0.021122806516962
1970-12-31,0.057893249335932,0.029562460846316863,0.0167679018300564,0.0021012292823957,0.0039152241617152,-0.0300805695082712
1971-01-31,0.0472383715707316,0.07239954349658546,0.0203344108237816,-0.0206885584608637,-0.0030070492251822,-0.0707307691938328
1971-02-28,0.013182027667195999,0.0204388434353371,-0.0223757945013987,0.009266774032041,-0.0101794905174859,0.0083937824988342
1971-03-31,0.040967824926863294,0.023408699977374603,-0.0424673669016039,0.0196155498907979,-0.0297498344562092,-0.0098064000198388
1971-04-30,0.0311520945905906,2.510291935333096e-07,0.0011327810225975,-0.0192468273961684,0.0117809429743074,0.0271257054967244
1971-05-31,-0.0398087107570021,-0.010982794911055067,-0.018942691578344,0.011219891010705,0.0034461176543592,0.0066761503584058
1971-06-30,0.0004930781699282998,-0.0177360680328799,-0.0198325914406702,0.0183175117249527,-0.0152379958281674,0.0261717909477147
1971-07-31,-0.0463560302851599,-0.0129698167593415,0.0044527612510351,0.0021304202461819,0.012632208076126,-0.022723327227635
1971-08-31,0.038454646735847,-0.0002848820633244334,0.024651773804177,0.0044336266448152,0.027258542918349,0.0313579883995326
1971-09-30,-0.0084427367832096,0.00015528371967293335,-0.023790666814395,0.0235848595582093,-0.0147231499530232,0.0183488423832241
1971-10-31,-0.044122558041667904,-0.018837974509808033,-0.0002268423348193,0.012146034065606,-0.012708691079857,0.0028614916555619
1971-11-30,-0.0043048005946592005,-0.029533930898209465,-0.0134057422859169,0.0217521109504931,-0.0026649293621943,0.0120540366476917
1971-12-31,0.0861057214078427,0.03346880155743717,-0.0053763104277047,-0.0040731739410019,-0.0170433730110182,-0.0073495888982878
1972-01-31,0.0234792681517447,0.06351449022241634,0.0159764231380539,-0.0239602624646147,0.0064888386144778,-0.0002359041087083
1972-02-29,0.0274634879098809,0.008704348656377333,-0.0237978844180205,0.0145131470126003,-0.0027684533874306,0.0286979140710887
1972-03-31,0.006813363965211,-0.0032981679606164994,-0.0231023385571611,0.024799332616009,0.0006956875326513,0.0272639401946971
1972-04-30,0.0033578496667378,0.0010544432233273665,0.0068879445035648,-0.0027704646491722,-0.012438560473928,0.0243082035249443
1972-05-31,0.012662697660104801,-0.03322215750853933,-0.0216511427461202,0.0194534357279041,-0.0178539801884068,0.0301945550513169
1972-06-30,-0.0249009567063112,-0.005259262944182867,-0.0169789875065398,0.015951847255086,-0.0040197476546594,0.0180402269455457
1972-07-31,-0.007560179027132101,-0.027827270457309202,0.0056738970480177,0.0161060751411135,-0.0093781656286136,0.023364299959108
1972-08-31,0.0324973028003589,-0.035510538739194235,0.0455047649877077,-0.0274981878331145,0.0282080338006455,-0.0565780449580884
1972-09-30,-0.0111199665867541,-0.020042726627896565,0.0020938263702323,0.0201490280979152,-0.020193596108154,0.014414910237556
1972-10-31,0.005704062664901401,-0.023350079499768334,0.0102570190406313,0.0047614885700353,0.0029330341404313,0.0060859326695846
1972-11-30,0.0458163589578979,-0.004141274614185167,0.0469448391748355,-0.0227282320494215,0.0331536619005589,-0.0471005445268876
1972-12-31,0.0060238657402927,-0.017442924216388964,-0.0218921517776014,0.0246577981482224,-0.0221108218823221,0.0489189025741116
1973-01-31,-0.0304235449917944,-0.031348521866677664,0.0269127604374568,0.003296648432085,0.0008377199107196,0.0298564161180366
1973-02-28,-0.045611554765487,-0.0394656375357361,0.015051244198436,-0.0024499034356346,-0.002690439733923,0.0098752329330951
1973-03-31,-0.0104876561343697,-0.0220822624778039,0.0281524935731783,-0.0085990196146333,0.0011787608476562,0.0315490594320538
1973-04-30,-0.0513381143502587,-0.03206207982481927,0.0585593326420698,-0.0214771048741257,0.0274058415663513,0.0565968949671553
1973-05-31,-0.0259779570486168,-0.05936230048425703,0.0052602258169886,0.020238260237138,-0.014214545271974,0.0585193255368637
1973-06-30,-0.014144235236402,-0.025152883344056933,0.0114851454952983,-0.0061188170192768,-0.0019951704440181,0.0439436971986857
1973-07-31,0.0499579366956509,0.0751093569832,-0.0527471341140317,0.0146431194681229,-0.0311009691928589,-0.1191335414511998
1973-08-31,-0.0380120894970842,-0.016095860171801868,0.0095919820313206,-0.013806073150639,0.0125107595165035,0.0328038128839083
1973-09-30,0.0481150324220253,0.0363260430243604,0.0214553324581496,-0.029860222788613,0.019705173225602,-0.0660945496168751
1973-10-31,-0.008638075733423501,-0.0007299267790348667,0.0132797584093972,-0.0196414849821626,0.0259459297745905,0.0632256004822609
1973-11-30,-0.127799812660562,-0.0734898552461157,0.0362925689192921,-0.0292863889527249,0.0157231545258979,0.0598700093650217
1973-12-31,0.0063388802291938,-0.04579221799957447,0.0428471190664064,-0.028567145651519,0.0254698520685736,0.0912852790137886
1974-01-31,-0.0015592878745796998,0.10337203795837513,0.058177119133027,-0.0313789852585795,0.0424501832502038,-0.0906622423960859
1974-02-28,-0.0051488959984413,-0.0019397168069899089,0.0310683979938876,-0.0182302649868225,0.0263119892437738,0.0054609156998257
1974-03-31,-0.0275536347596078,0.0249855743447744,-0.0021055493295611,0.028207140862853,0.0030958594170328,-0.01808722500472
1974-04-30,-0.0532148931968128,-0.006646284803246666,0.0078379497439303,0.026115657289089,0.0205505314166557,0.0114935693887066
1974-05-31,-0.0467736254667407,-0.03170662782889063,-0.0216653730247967,0.0530715190476167,-0.0052886048475501,-0.0149284017063403
1974-06-30,-0.028617703161270998,-0.0003976096609477001,0.0095164736979804,0.006146618679188,0.0285233449877773,0.0224879022938332
1974-07-31,-0.0798156093189861,0.018287983088330465,0.0495009265707717,-0.0346605016762959,0.0428962065997837,0.0342857084565336
1974-08-31,-0.0937999913035538,0.002572243074854933,0.02482452095336,-0.0037226609562839,0.0251152927447481,0.0238267734763249
1974-09-30,-0.11760371134177369,0.014252710262519133,0.0572926585515621,-0.0450573482454194,0.0598439062463974,0.0324147687012691
1974-10-31,0.1604744736871673,-0.0638310027657827,-0.0928921944052837,0.0092601976092979,-0.0299858406427553,-0.0045380602684346
1974-11-30,-0.044873774254071803,-0.014629541737757332,-0.0028824633548485,-0.0340640210674162,0.0303968696846461,0.0351014913613937
1974-12-31,-0.034318396582237495,-0.044154845282522275,0.0028639286781889,-0.0040025535816533,0.0318823845065263,0.0239895792112943
1975-01-31,0.1361293512121405,0.1311531859177896,0.0785023863187391,-0.0197753341639441,-0.0052932435589158,-0.1362405603882285
1975-02-28,0.0550144277839213,-0.005649503031500567,-0.0497415781358736,0.0150050562977149,-0.021217491374591,0.0110456724749705
1975-03-31,0.0271851139391434,0.039918424331270366,0.0254967676229743,0.0171072850521789,-0.0114473016112832,0.0076019910967966
1975-04-30,0.0422841996952482,-0.0075428328345431665,-0.0103433919749466,0.0076425577446793,-0.013906138599782,0.0167419403060052
1975-05-31,0.0517385507164392,0.02994812882563717,-0.0427847710004916,-0.0102190357683348,-0.0026913025092038,6.065998869063394e-05
1975-06-30,0.0479841816770223,0.013461560262491267,0.0193799267868759,-0.0276687943234975,0.0106769876029265,0.0032022519188766
1975-07-31,-0.065664023874289,0.031855753177182304,0.0190225361689927,-0.0006226796537602,0.0150291581233611,-0.0047045333115863
1975-08-31,-0.0282762320885172,-0.029454984403785064,-0.0072398164826371,0.0123784041917843,-0.0089566484567177,-0.0076351540498596
1975-09-30,-0.0426143075978988,-0.0005297515128254,0.0006545930717467,0.0099581867698609,0.0049166659184139,0.0021295589210009
1975-10-31,0.0532364721830992,-0.042657358306279265,0.0085890354509143,-0.0061370683370249,0.0251725908435459,-0.0057113798840543
1975-11-30,0.026580774924636,-0.006373992223665067,0.0189453687499268,0.0002848100717126,0.0176620793149431,-0.0020334240294396
1975-12-31,-0.01591130365766,-0.00045188704254920005,0.0189276580930719,-0.0035006299593543,0.005808425822117,-0.0043424559755065
1976-01-31,0.12154692030325849,0.06784389850054921,0.0791228193356161,-0.0200133340961185,0.0213551936741737,0.052857952902088
1976-02-29,0.0030004738009863,0.08309840069351873,0.0603805441112818,-0.0256452830067116,0.0368206181084693,0.007197771326889
1976-03-31,0.023179338335128,-0.013791112590579366,0.0014322194091536,-0.0060301400477411,0.0090544707775408,0.007579164692369
1976-04-30,-0.014773985639923298,-0.0010417483864719333,0.0036776899161214,0.003154249150037,-0.0117162796665628,-0.0025346280415843
1976-05-31,-0.0133723172617661,-0.011051324525237632,-0.0206343033503073,0.0254370601448723,-0.0144108050053749,-0.016579816707071
1976-06-30,0.0405961005296124,-0.007905459002392532,0.0123198777414415,-0.0069954710186222,0.0116306438631991,0.0025595271752636
1976-07-31,-0.0108190178942471,0.005722547793892033,0.0159794706832466,-0.0067902653117916,0.0034993176242533,-0.0008570769823257
1976-08-31,-0.006081929359979799,-0.020967431154713865,0.0071932885293159,-0.0044608603929395,-0.0049072133463786,-0.0072209393132561
1976-09-30,0.0202306942667367,0.001842172315438733,-0.0033971440992015,0.012328852789897,-0.0104492773693612,-0.0007812769387665
1976-10-31,-0.0238958908775747,0.0005236051209786334,-0.0038594529191763,-0.0021997231499385,-0.0031546197773708,-0.0046105647252467
1976-11-30,0.0025749706750129997,0.02680582113745697,0.0157450178060083,-0.0138641885521451,0.0025781665619431,0.0259079220848017
1976-12-31,0.057109889225454194,0.03683776202087477,0.0212400037347418,-0.0033020573643499,0.0230589734033653,0.0196418675936269
1977-01-31,-0.0408587321651517,0.058955774803569,0.0430508618750491,-0.0079513228899377,0.0202120505111195,0.0320513280691496
1977-02-28,-0.0193570176828043,0.010411910180022167,0.0066623237361481,0.0003066385555764,-0.0017970959466835,0.0049608944782382
1977-03-31,-0.0132649173176027,0.014090245792776833,0.0087182113949639,-0.0038102235140378,-0.0019470468361521,0.0069045638943401
1977-04-30,0.0008987082115476,0.007260005333512266,0.0330982700225661,-0.0203162489813545,0.0098341324422453,0.0394737336746952
1977-05-31,-0.0151680622127824,0.013984499489651797,0.0101239610265567,0.0062767684796639,0.003184173424141,0.0242359154191278
1977-06-30,0.046959146754240996,0.022126712118995636,-0.0080245408228165,0.0056538510669997,-0.0115123558315278,0.0205482672886254
1977-07-31,-0.0162255350785353,0.015878813604129734,-0.0022195537853978,0.007327752240555,0.0009875495532899,0.0016193369497806
1977-08-31,-0.0172927237145734,0.008352750825814466,-0.0314840616925599,0.0124978050758472,-0.0066697786547007,-0.0055910716431267
1977-09-30,-0.0028953331992944,0.0156890871443874,-0.00112560109278,0.0152069783096193,-0.005820713853889,0.0369657347430288
1977-10-31,-0.0437065087643661,0.014392424211631468,0.0174185323085055,-0.0018901808600038,-0.0043849924531784,-0.0045555588900886
1977-11-30,0.0401247670508809,0.040499061290607236,0.0002976066142738,-0.0015320208543994,0.0055945538464872,0.0156545501477362
1977-12-31,0.0025899722161414,0.016111103595306733,-0.0003509306870609,0.0092420481298445,-0.006631902669122,0.002432223886147
1978-01-31,-0.059924931343752805,0.0262096376841195,0.0309952593555005,-0.0189649816028677,0.0156251222406514,0.0049663897539876
1978-02-28,-0.0138852360891164,0.03689042359688837,0.0090208195477601,0.0025269985931689,0.0102943205128457,0.0243215917248267
1978-03-31,0.028671554419956502,0.03878826103063663,0.0118962356786079,-0.0076634064645106,0.0183943365062081,0.0140128006954989
1978-04-30,0.0789799121457507,-0.0006843793475206332,-0.037919862262115,0.0306086811272436,-0.0124509513853819,-0.0124015142618642
1978-05-31,0.017541706563441,0.048275083122749106,-0.0085953312371182,-0.0008525095255245,0.0036671776050071,0.0255678063519736
1978-06-30,-0.0169731696894715,0.0163755422059595,0.007062521440516,-0.0135111743039575,-0.0008746350619905,0.0339439223825538
1978-07-31,0.051000983053947097,0.0031769156119424665,-0.0095431653353843,0.0119740751145571,-0.0083339752235158,0.0401055060647803
1978-08-31,0.0380500189538081,0.0511631710906315,-0.0078426081312615,0.0156907397284891,0.0035200688433486,0.0287222864616645
1978-09-30,-0.0144879165162797,-0.0042858149805288,0.0186952235303607,-0.006089118617566,0.0163368158360796,-0.0284403421224919
1978-10-31,-0.1187750971185637,-0.10521920324729146,0.0123798843594855,0.0024485745928912,0.0111662957522463,-0.0876324687776843
1978-11-30,0.0271335843428051,0.031559461021417164,-0.0205432973041534,0.0127391115006766,-0.0137427978152126,0.047409898975109
1978-12-31,0.008963241606013798,0.010460472943008068,-0.0218908213087129,0.0205405769256748,-0.0130368332415046,0.043851851004673
1979-01-31,0.0420436519138261,0.03846840349467393,0.0234804103824261,-0.0306885020388043,0.0147069933450046,-0.0077055990913188
1979-02-28,-0.0358882766368879,0.004067529210925233,0.0111757507335068,-0.0093054790252428,0.008951471340775,-0.0166732986243939
1979-03-31,0.0565108495401657,0.03441758594484617,-0.0036885229976084,0.0060722500874086,0.0037726232688627,0.0358449254910979
1979-04-30,-0.0007332950228519999,0.025107895501157367,0.0108311366729824,0.0137333428241732,0.000513419031851,0.0058598652630624
1979-05-31,-0.022272341621225197,0.0006094813976405667,0.0117102743614292,-0.0141073355335689,-0.002202337259809,-0.0052822760903631
1979-06-30,0.0388847370850284,0.007969181663955266,0.0128360401511056,-0.0129198696531707,-0.0062594898855733,0.014620546066294
1979-07-31,0.008033445799048399,0.012809606408860868,0.0193209721705137,-0.0007939783874428,0.0063079538601674,-0.0134818312631098
1979-08-31,0.0550997424770497,0.018015017195439565,-0.0136876879649782,0.0185662078543046,-0.0157198681390279,0.0131232779650672
1979-09-30,-0.0086829219534763,-0.002605857859510267,-0.008828705408059,0.0067393859143772,0.0049778172099184,0.0485103850508576
1979-10-31,-0.0808364112755773,-0.03652578932156656,-0.0178495529053828,0.0151908777252347,0.0005288428618261,0.0132266862051835
1979-11-30,0.0525294525839004,0.025211794528486098,-0.0310491655260338,-0.0017862108113403,-0.0214320133276907,0.0839464998454405
1979-12-31,0.017865388921714,0.04530525159698784,-0.0199295182491263,-0.0069919922507936,-0.0094651205888494,0.0553994501178582
1980-01-31,0.0541966096541678,0.019495163160064565,0.0256204611293424,-0.0133908361867429,0.0149791686794106,0.0779723933885176
1980-02-29,-0.0131067203216622,-0.015865165619272367,0.007125623156476,0.0020909174488642,0.0250897897967362,0.0814687143334094
1980-03-31,-0.127603782313564,-0.07105021110880823,-0.0103666864680001,0.0142576628904443,-0.0098079731424536,-0.1114028226458611
1980-04-30,0.0401851369436233,0.008487206159125566,0.0102747030353028,-0.023230252687228,0.0005636058458732,-0.0044668575617881
1980-05-31,0.0524622485204938,0.021753281429726833,0.0045753081196526,0.0031441374450604,-0.0022521117567697,-0.0098937298896733
1980-06-30,0.030837427981794396,0.012261803648833702,-0.0086889022829734,-0.0004447543846512,-0.0127859385983914,0.0169380135978861
1980-07-31,0.0630093232973387,0.0401795625796293,-0.061203037476678,0.0446749124401386,-0.0193108263517205,0.007260469603248
1980-08-31,0.0182326326414055,0.04278526188184977,-0.0263705998976551,0.0224260839684615,-0.0092033856410952,0.0345699592854824
1980-09-30,0.02314940206278,0.005910385764749733,-0.0432217013368341,0.0205455649430075,-0.0280348094490057,0.0592905391910106
1980-10-31,0.0111188812970254,0.018522958222780436,-0.0260747107780348,0.0154219627945,-0.0119246473621757,0.0581131960694295
1980-11-30,0.09818189914601,-0.03679656594449773,-0.0747816642306719,0.0422208994604507,-0.0598074238890249,0.1342792555830669
1980-12-31,-0.0438127696453174,-0.0026999499758900004,0.0195443118899467,-0.0174826513870984,0.0120348616318223,-0.0668672269443678
1981-01-31,-0.0530247726075291,0.034234904413000665,0.0657005300493244,-0.0350179875101082,0.0444135559007074,-0.0894776553186833
1981-02-28,0.0063790355910954,-0.0039541872253554,0.0088580588485091,0.0025588704524326,0.0209095928927162,-0.0149442291912462
1981-03-31,0.0348578751211349,0.0304656011761565,0.0057668946292136,-0.020090136877006,-0.0047638820183307,-0.0068544442591434
1981-04-30,-0.0231600846178342,0.048439787917813636,0.0218395156454439,0.0065457602373916,0.0172376474973119,-0.0037728940982964
1981-05-31,0.0009508102949377997,0.0252694062635839,-0.0037853838431551,0.0017245968113563,-0.018085662091652,0.0335501000976289
1981-06-30,-0.020905815693883403,-0.012514911070601967,0.0519360175625258,-0.0145957726773351,0.0225590307166961,-0.0499328451546729
1981-07-31,-0.0150469622646818,-0.022477439641556032,-0.0077871022548527,0.0105619168738361,-0.0262157636817195,-0.0128386545216643
1981-08-31,-0.0699615459441973,-0.0194526856140219,0.0452815442611663,-0.0063293121824505,0.0144845531568264,-0.0270807943870485
1981-09-30,-0.0722320867402471,-0.024653090159043666,0.0506528997725912,-0.00054154642038,0.0263304643967003,-0.011341556237695
1981-10-31,0.0493462964340337,0.0246029407792735,-0.0437298155246449,0.0326160059749652,-0.030964223796249,0.0420823650311871
